id,mode,k,n,pruning_count,pruning_edges,local_vertices,local_decisions,local_decision_count,base_generator_count,base_generator_rank,predicted_local_base_count,individually_valid_generator_count,individually_valid_generator_rank,predicted_by_individual_compatibility,labelled_violation_count,labelled_violation_rank,combined_mask_violation_rank,labelled_kernel_rank,predicted_local_valid_count,rank_identity_holds,base_generators,individually_valid_generators,exact_local_base_count,exact_local_valid_count,exact_local_base_dim,exact_local_valid_dim,base_prediction_matches,valid_prediction_matches,individual_prediction_matches
ddgp-p2-n11-0011,ddgp,2,11,2,2-11;4-11,"{1,2,3,4,5,8,11}","{4,5,8,11}",4,4,2,4,0,0,1,3,2,2,0,1,True,"{11}@{3,8}:base-clique;{11}@{3,8}:cone;{4}@{2,3}:base-clique;{4}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0012,ddgp,2,11,2,2-7;3-9,"{1,2,3,4,5,7,9}","{4,5,7,9}",4,3,2,4,0,0,1,2,2,2,0,1,True,"{9}@{1,5}:cone;{4,5,7,9}@{1,2}:base-clique;{4,5,7,9}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0013,ddgp,2,11,2,3-7;8-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,5,3,8,0,0,1,3,3,3,0,1,True,"{10}@{1,6}:base-clique;{10}@{1,6}:cone;{8}@{2,3}:cone;{7}@{1,5}:base-clique;{7}@{1,5}:cone",,8,1,3,0,True,True,True
ddgp-p2-n11-0014,ddgp,2,11,2,3-9;10-11,"{1,2,3,4,5,6,7,8,9,10,11}","{4,5,6,7,8,9,10,11}",8,8,4,16,0,0,1,4,4,4,0,1,True,"{11}@{7,8}:base-clique;{11}@{7,8}:cone;{10}@{1,5}:base-clique;{10}@{1,5}:cone;{9}@{1,6}:base-clique;{9}@{1,6}:cone;{5,10}@{1,4}:base-clique;{5,10}@{1,4}:cone",,16,1,4,0,True,True,True
ddgp-p2-n11-0015,ddgp,2,11,2,6-8;9-11,"{1,2,3,4,5,6,7,8,9,11}","{4,5,6,7,8,9,11}",7,5,3,8,0,0,1,3,3,3,0,1,True,"{11}@{5,7}:base-clique;{11}@{5,7}:cone;{9}@{6,7}:base-clique;{9}@{6,7}:cone;{8}@{1,4}:cone",,8,1,3,0,True,True,True
ddgp-p2-n11-0016,ddgp,2,11,2,3-11;5-9,"{1,2,3,4,5,6,7,8,9,10,11}","{4,5,6,7,8,9,10,11}",8,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{8,10}:base-clique;{11}@{8,10}:cone;{9}@{3,8}:base-clique;{9}@{3,8}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0017,ddgp,2,11,2,1-5;8-10,"{1,2,3,4,5,8,10}","{4,5,8,10}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{3,5}:base-clique;{10}@{3,5}:cone",,2,1,1,0,True,True,True
ddgp-p2-n11-0018,ddgp,2,11,2,4-8;5-10,"{1,2,3,4,5,8,10}","{4,5,8,10}",4,6,3,8,0,0,1,3,3,3,0,1,True,"{10}@{1,3}:base-clique;{10}@{1,3}:cone;{8}@{3,5}:base-clique;{8}@{3,5}:cone;{4}@{2,3}:base-clique;{4}@{2,3}:cone",,8,1,3,0,True,True,True
ddgp-p2-n11-0019,ddgp,2,11,2,3-7;7-8,"{1,2,3,4,5,6,7,8}","{4,5,6,7,8}",5,4,2,4,0,0,1,3,2,2,0,1,True,"{8}@{3,5}:base-clique;{8}@{3,5}:cone;{7}@{2,6}:base-clique;{7}@{2,6}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0020,ddgp,2,11,2,5-6;8-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,6,4,16,0,0,1,4,4,4,0,1,True,"{10}@{3,7}:base-clique;{10}@{3,7}:cone;{7,10}@{3,4}:cone;{5}@{1,3}:base-clique;{5}@{1,3}:cone;{4,6,7,8,10}@{2,3}:base-clique",,16,1,4,0,True,True,True
ddgp-p2-n11-0021,ddgp,2,11,2,4-8;5-6,"{1,2,3,4,5,6,7,8}","{4,5,6,7,8}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{5}@{2,3}:base-clique;{5}@{2,3}:cone;{4,6,7,8}@{1,3}:base-clique;{4,6,7,8}@{1,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0022,ddgp,2,11,2,2-7;3-5,"{1,2,3,4,5,7}","{4,5,7}",3,2,1,2,0,0,1,1,1,1,0,1,True,"{5}@{1,2}:base-clique;{5}@{1,2}:cone",,2,1,1,0,True,True,True
ddgp-p2-n11-0023,ddgp,2,11,2,4-10;6-8,"{2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,10,6,64,1,1,2,5,5,6,1,2,True,"{10}@{2,5}:base-clique;{10}@{2,5}:cone;{8}@{5,7}:base-clique;{8}@{5,7}:cone;{7,8}@{3,5}:base-clique;{7,8}@{3,5}:cone;{6}@{2,3}:cone;{5,7,8,10}@{2,3}:cone;{4}@{2,3}:cone;{4,5,6,7,8,10}@{2,3}:base-clique","{4,5,6,7,8,10}@{2,3}:base-clique",64,2,6,1,True,True,True
ddgp-p2-n11-0024,ddgp,2,11,2,3-9;7-9,"{1,2,3,4,5,6,7,9}","{4,5,6,7,9}",5,4,2,4,0,0,1,3,2,2,0,1,True,"{9}@{5,6}:base-clique;{9}@{5,6}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0025,ddgp,2,11,2,4-11;5-8,"{1,2,3,4,5,7,8,11}","{4,5,7,8,11}",5,7,4,16,1,1,2,3,3,4,1,2,True,"{11}@{3,7}:base-clique;{11}@{3,7}:cone;{8}@{3,4}:cone;{7,11}@{3,4}:cone;{7,8,11}@{3,4}:base-clique;{5}@{2,4}:base-clique;{5}@{2,4}:cone","{7,11}@{3,4}:cone",16,2,4,1,True,True,True
ddgp-p2-n11-0026,ddgp,2,11,2,4-8;10-11,"{2,3,4,5,6,8,10,11}","{4,5,6,8,10,11}",6,12,6,64,4,2,4,5,4,6,2,4,True,"{11}@{6,8}:base-clique;{11}@{6,8}:cone;{10}@{2,5}:base-clique;{10}@{2,5}:cone;{8,11}@{5,6}:base-clique;{8,11}@{5,6}:cone;{6,8,11}@{4,5}:base-clique;{6,8,11}@{4,5}:cone;{5,6,8,10,11}@{2,4}:base-clique;{5,6,8,10,11}@{2,4}:cone;{4,5,6,8,10,11}@{2,3}:base-clique;{4,5,6,8,10,11}@{2,3}:cone","{5,6,8,10,11}@{2,4}:base-clique;{5,6,8,10,11}@{2,4}:cone;{4,5,6,8,10,11}@{2,3}:base-clique;{4,5,6,8,10,11}@{2,3}:cone",64,4,6,2,True,True,True
ddgp-p2-n11-0027,ddgp,2,11,2,2-11;5-8,"{1,2,3,4,5,6,8,11}","{4,5,6,8,11}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{4,5}:base-clique;{11}@{4,5}:cone;{8}@{2,6}:base-clique;{8}@{2,6}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0028,ddgp,2,11,2,1-8;6-10,"{1,2,3,4,5,6,8,10}","{4,5,6,8,10}",5,6,3,8,0,0,1,4,3,3,0,1,True,"{10}@{4,5}:base-clique;{10}@{4,5}:cone;{8}@{2,5}:base-clique;{8}@{2,5}:cone;{5,8,10}@{2,4}:base-clique;{5,8,10}@{2,4}:cone",,8,1,3,0,True,True,True
ddgp-p2-n11-0029,ddgp,2,11,2,3-10;9-11,"{1,2,3,4,5,6,7,9,10,11}","{4,5,6,7,9,10,11}",7,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{1,10}:base-clique;{11}@{1,10}:cone;{9}@{3,7}:base-clique;{9}@{3,7}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0030,ddgp,2,11,2,2-4;3-8,"{1,2,3,4,7,8}","{4,7,8}",3,6,3,8,0,0,1,3,3,3,0,1,True,"{8}@{1,7}:base-clique;{8}@{1,7}:cone;{7,8}@{1,2}:base-clique;{7,8}@{1,2}:cone;{4}@{1,3}:base-clique;{4}@{1,3}:cone",,8,1,3,0,True,True,True
ddgp-p2-n11-0031,ddgp,2,11,2,3-6;9-11,"{1,2,3,4,5,6,8,9,10,11}","{4,5,6,8,9,10,11}",7,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{2,10}:base-clique;{11}@{2,10}:cone;{9}@{1,4}:base-clique;{9}@{1,4}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0032,ddgp,2,11,2,1-10;1-11,"{1,2,3,4,5,6,10,11}","{4,5,6,10,11}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{5,10}:base-clique;{11}@{5,10}:cone",,2,1,1,0,True,True,True
ddgp-p2-n11-0033,ddgp,2,11,2,4-10;9-11,"{1,2,3,4,5,9,10,11}","{4,5,9,10,11}",5,9,5,32,0,0,1,5,5,5,0,1,True,"{11}@{2,3}:base-clique;{11}@{2,3}:cone;{10}@{1,5}:base-clique;{10}@{1,5}:cone;{9}@{1,3}:cone;{5,10}@{1,3}:cone;{5,9,10}@{1,3}:base-clique;{4}@{1,2}:base-clique;{4}@{1,2}:cone",,32,1,5,0,True,True,True
ddgp-p2-n11-0034,ddgp,2,11,2,1-5;2-8,"{1,2,3,4,5,8}","{4,5,8}",3,4,2,4,0,0,1,2,2,2,0,1,True,"{8}@{3,4}:base-clique;{8}@{3,4}:cone;{5}@{2,4}:base-clique;{5}@{2,4}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0035,ddgp,2,11,2,2-8;3-7,"{1,2,3,6,7,8}","{6,7,8}",3,3,2,4,0,0,1,2,2,2,0,1,True,"{8}@{1,6}:base-clique;{8}@{1,6}:cone;{7}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0036,ddgp,2,11,2,2-8;6-8,"{1,2,3,6,7,8}","{6,7,8}",3,2,1,2,0,0,1,2,1,1,0,1,True,"{8}@{3,7}:base-clique;{8}@{3,7}:cone",,2,1,1,0,True,True,True
ddgp-p2-n11-0037,ddgp,2,11,2,5-10;8-9,"{1,2,3,4,5,6,7,8,9,10}","{4,5,6,7,8,9,10}",7,7,4,16,0,0,1,4,4,4,0,1,True,"{10}@{1,2}:base-clique;{10}@{1,2}:cone;{9}@{2,4}:cone;{8}@{2,7}:base-clique;{8}@{2,7}:cone;{4,5,6,7,8,9}@{2,3}:base-clique;{4,5,6,7,8,9}@{2,3}:cone",,16,1,4,0,True,True,True
ddgp-p2-n11-0038,ddgp,2,11,2,2-10;6-8,"{1,2,3,4,6,7,8,10}","{4,6,7,8,10}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{7,8}:base-clique;{10}@{7,8}:cone",,2,1,1,0,True,True,True
ddgp-p2-n11-0039,ddgp,2,11,2,1-8;3-6,"{1,2,3,4,5,6,8}","{4,5,6,8}",4,6,3,8,2,1,2,2,2,3,1,2,True,"{6}@{1,2}:base-clique;{6}@{1,2}:cone;{5,8}@{3,4}:base-clique;{5,8}@{3,4}:cone;{4,5,8}@{1,3}:base-clique;{4,5,8}@{1,3}:cone","{4,5,8}@{1,3}:base-clique;{4,5,8}@{1,3}:cone",8,2,3,1,True,True,True
ddgp-p2-n11-0040,ddgp,2,11,2,3-8;8-9,"{1,2,3,4,5,6,7,8,9}","{4,5,6,7,8,9}",6,6,3,8,0,0,1,4,3,3,0,1,True,"{9}@{6,7}:base-clique;{9}@{6,7}:cone;{8}@{1,6}:base-clique;{8}@{1,6}:cone;{7,9}@{5,6}:base-clique;{7,9}@{5,6}:cone",,8,1,3,0,True,True,True
ddgp-p2-n11-0041,ddgp,2,11,2,3-4;5-11,"{1,2,3,4,5,6,11}","{4,5,6,11}",4,3,2,4,0,0,1,2,2,2,0,1,True,"{11}@{3,6}:base-clique;{11}@{3,6}:cone;{4}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0042,ddgp,2,11,2,3-11;10-11,"{1,2,3,4,5,6,8,9,10,11}","{4,5,6,8,9,10,11}",7,3,2,4,0,0,1,3,2,2,0,1,True,"{11}@{4,9}:base-clique;{11}@{4,9}:cone;{10}@{6,8}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0043,ddgp,2,11,2,6-10;7-8,"{1,2,3,4,6,7,8,10}","{4,6,7,8,10}",5,7,4,16,1,1,2,3,3,4,1,2,True,"{10}@{2,4}:cone;{8}@{3,4}:base-clique;{8}@{3,4}:cone;{7}@{1,2}:base-clique;{7}@{1,2}:cone;{6}@{2,4}:cone;{6,10}@{2,4}:base-clique","{6,10}@{2,4}:base-clique",16,2,4,1,True,True,True
ddgp-p2-n11-0044,ddgp,2,11,2,1-8;7-11,"{1,2,3,4,5,7,8,10,11}","{4,5,7,8,10,11}",6,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{3,10}:base-clique;{11}@{3,10}:cone;{8}@{5,7}:base-clique;{8}@{5,7}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0045,ddgp,2,11,2,2-5;7-11,"{2,3,4,5,6,7,11}","{4,5,6,7,11}",5,7,4,16,1,1,2,3,3,4,1,2,True,"{11}@{2,4}:base-clique;{11}@{2,4}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone;{5}@{3,4}:base-clique;{5}@{3,4}:cone;{4,5,6,7,11}@{2,3}:base-clique","{4,5,6,7,11}@{2,3}:base-clique",16,2,4,1,True,True,True
ddgp-p2-n11-0046,ddgp,2,11,2,4-7;7-8,"{1,2,3,4,5,6,7,8}","{4,5,6,7,8}",5,4,2,4,0,0,1,3,2,2,0,1,True,"{8}@{3,5}:base-clique;{8}@{3,5}:cone;{7}@{5,6}:base-clique;{7}@{5,6}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0047,ddgp,2,11,2,5-11;6-10,"{1,2,3,4,5,6,10,11}","{4,5,6,10,11}",5,5,3,8,0,0,1,3,3,3,0,1,True,"{11}@{2,4}:cone;{10}@{2,5}:base-clique;{10}@{2,5}:cone;{6}@{2,4}:cone;{6,11}@{2,4}:base-clique",,8,1,3,0,True,True,True
ddgp-p2-n11-0048,ddgp,2,11,2,7-8;7-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,4,2,4,0,0,1,2,2,2,0,1,True,"{10}@{3,6}:base-clique;{10}@{3,6}:cone;{8}@{5,6}:base-clique;{8}@{5,6}:cone",,4,1,2,0,True,True,True
ddgp-p2-n11-0049,ddgp,2,11,2,5-8;6-10,"{1,2,3,5,6,8,10}","{5,6,8,10}",4,5,3,8,0,0,1,3,3,3,0,1,True,"{10}@{1,3}:base-clique;{10}@{1,3}:cone;{8}@{2,3}:cone;{6}@{1,5}:base-clique;{6}@{1,5}:cone",,8,1,3,0,True,True,True
ddgp-p2-n11-0050,ddgp,2,11,2,2-8;3-11,"{1,2,3,4,6,7,8,11}","{4,6,7,8,11}",5,3,2,4,0,0,1,2,2,2,0,1,True,"{11}@{4,8}:base-clique;{11}@{4,8}:cone;{4,6,7,8,11}@{1,2}:base-clique",,4,1,2,0,True,True,True
ddgp-p3-n11-0001,ddgp,2,11,3,1-7;1-11;5-7,"{1,2,3,4,5,7,11}","{4,5,7,11}",4,3,2,4,0,0,1,3,2,2,0,1,True,"{11}@{3,5}:base-clique;{11}@{3,5}:cone;{7}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p3-n11-0002,ddgp,2,11,3,3-10;5-11;8-11,"{1,2,3,4,5,8,10,11}","{4,5,8,10,11}",5,6,3,8,0,0,1,4,3,3,0,1,True,"{11}@{2,3}:base-clique;{11}@{2,3}:cone;{10}@{4,8}:base-clique;{10}@{4,8}:cone;{5}@{2,4}:base-clique;{5}@{2,4}:cone",,8,1,3,0,True,True,True
ddgp-p3-n11-0003,ddgp,2,11,3,2-7;5-9;8-11,"{1,2,3,4,5,7,8,9,11}","{4,5,7,8,9,11}",6,8,4,16,0,0,1,5,4,4,0,1,True,"{11}@{4,5}:base-clique;{11}@{4,5}:cone;{9}@{2,3}:base-clique;{9}@{2,3}:cone;{8}@{4,7}:base-clique;{8}@{4,7}:cone;{7,8}@{1,4}:base-clique;{7,8}@{1,4}:cone",,16,1,4,0,True,True,True
ddgp-p3-n11-0004,ddgp,2,11,3,2-9;7-8;7-10,"{1,2,3,4,6,7,8,9,10}","{4,6,7,8,9,10}",6,2,1,2,0,0,1,2,1,1,0,1,True,"{7}@{1,3}:base-clique;{7}@{1,3}:cone",,2,1,1,0,True,True,True
ddgp-p3-n11-0005,ddgp,2,11,3,4-6;6-9;8-10,"{1,2,3,4,5,6,7,8,9,10}","{4,5,6,7,8,9,10}",7,6,3,8,0,0,1,3,3,3,0,1,True,"{10}@{3,6}:base-clique;{10}@{3,6}:cone;{9}@{3,7}:base-clique;{9}@{3,7}:cone;{8}@{4,5}:base-clique;{8}@{4,5}:cone",,8,1,3,0,True,True,True
ddgp-p3-n11-0006,ddgp,2,11,3,1-9;2-11;5-6,"{1,2,3,4,5,6,7,9,10,11}","{4,5,6,7,9,10,11}",7,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{9,10}:base-clique;{11}@{9,10}:cone;{5}@{2,3}:base-clique;{5}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p3-n11-0007,ddgp,2,11,3,2-6;4-7;8-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,3,2,4,0,0,1,2,2,2,0,1,True,"{8}@{5,7}:cone;{6}@{3,4}:base-clique;{6}@{3,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n11-0008,ddgp,2,11,3,2-8;3-8;7-10,"{1,2,3,4,5,7,8,10}","{4,5,7,8,10}",5,3,2,4,0,0,1,3,2,2,0,1,True,"{10}@{1,3}:cone;{8}@{1,7}:base-clique;{8}@{1,7}:cone",,4,1,2,0,True,True,True
ddgp-p3-n11-0009,ddgp,2,11,3,7-8;7-10;10-11,"{1,2,3,4,5,6,7,8,10,11}","{4,5,6,7,8,10,11}",7,8,4,16,0,0,1,6,4,4,0,1,True,"{11}@{5,6}:base-clique;{11}@{5,6}:cone;{10}@{2,4}:base-clique;{10}@{2,4}:cone;{8}@{4,5}:base-clique;{8}@{4,5}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone",,16,1,4,0,True,True,True
ddgp-p3-n11-0010,ddgp,2,11,3,2-10;5-10;7-11,"{1,2,3,4,5,6,7,10,11}","{4,5,6,7,10,11}",6,3,2,4,0,0,1,4,2,2,0,1,True,"{11}@{1,10}:base-clique;{11}@{1,10}:cone;{10,11}@{1,6}:cone",,4,1,2,0,True,True,True
ddgp-p3-n11-0011,ddgp,2,11,3,4-10;5-8;5-11,"{1,2,3,4,5,6,7,8,9,10,11}","{4,5,6,7,8,9,10,11}",8,6,3,8,0,0,1,4,3,3,0,1,True,"{11}@{8,9}:base-clique;{11}@{8,9}:cone;{10}@{1,7}:base-clique;{10}@{1,7}:cone;{5}@{1,3}:base-clique;{5}@{1,3}:cone",,8,1,3,0,True,True,True
ddgp-p3-n11-0012,ddgp,2,11,3,1-6;4-5;5-7,"{1,2,3,4,5,6,7}","{4,5,6,7}",4,3,2,4,0,0,1,3,2,2,0,1,True,"{6}@{2,4}:base-clique;{6}@{2,4}:cone;{5}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p3-n11-0013,ddgp,2,11,3,1-9;4-7;4-8,"{1,2,3,4,5,7,8,9}","{4,5,7,8,9}",5,7,4,16,0,0,1,4,4,4,0,1,True,"{9}@{4,5}:base-clique;{9}@{4,5}:cone;{8}@{3,5}:cone;{7}@{3,5}:cone;{7,8}@{3,5}:base-clique;{4,5,7,8,9}@{2,3}:base-clique;{4,5,7,8,9}@{2,3}:cone",,16,1,4,0,True,True,True
ddgp-p3-n11-0014,ddgp,2,11,3,5-11;7-10;8-10,"{1,2,3,4,5,6,7,8,9,10,11}","{4,5,6,7,8,9,10,11}",8,3,2,4,0,0,1,2,2,2,0,1,True,"{11}@{9,10}:base-clique;{11}@{9,10}:cone;{8}@{4,5}:cone",,4,1,2,0,True,True,True
ddgp-p3-n11-0015,ddgp,2,11,3,1-10;3-9;7-9,"{1,2,3,4,7,9,10}","{4,7,9,10}",4,7,4,16,0,0,1,5,4,4,0,1,True,"{10}@{2,3}:cone;{9}@{2,4}:base-clique;{9}@{2,4}:cone;{7}@{1,2}:base-clique;{7}@{1,2}:cone;{4,9}@{2,3}:cone;{4,9,10}@{2,3}:base-clique",,16,1,4,0,True,True,True
ddgp-p3-n11-0016,ddgp,2,11,3,2-11;5-9;8-10,"{1,2,3,4,5,6,7,8,9,10,11}","{4,5,6,7,8,9,10,11}",8,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{9,10}:base-clique;{11}@{9,10}:cone;{8}@{1,6}:base-clique;{8}@{1,6}:cone",,4,1,2,0,True,True,True
ddgp-p3-n11-0017,ddgp,2,11,3,1-7;2-8;5-6,"{1,2,3,4,5,6,7,8}","{4,5,6,7,8}",5,6,3,8,0,0,1,3,3,3,0,1,True,"{8}@{1,6}:base-clique;{8}@{1,6}:cone;{7}@{2,6}:base-clique;{7}@{2,6}:cone;{4,5}@{2,3}:base-clique;{4,5}@{2,3}:cone",,8,1,3,0,True,True,True
ddgp-p3-n11-0018,ddgp,2,11,3,2-8;2-11;6-11,"{1,2,3,4,6,7,8,11}","{4,6,7,8,11}",5,3,2,4,0,0,1,3,2,2,0,1,True,"{11}@{4,7}:cone;{8}@{4,7}:cone;{8,11}@{4,7}:base-clique",,4,1,2,0,True,True,True
ddgp-p3-n11-0019,ddgp,2,11,3,1-6;6-8;7-8,"{1,3,4,6,7,8}","{4,6,7,8}",4,5,3,8,2,1,2,4,2,3,1,2,True,"{7}@{3,6}:base-clique;{7}@{3,6}:cone;{6,7}@{3,4}:cone;{4,6,7,8}@{1,3}:base-clique;{4,6,7,8}@{1,3}:cone","{4,6,7,8}@{1,3}:base-clique;{4,6,7,8}@{1,3}:cone",8,2,3,1,True,True,True
ddgp-p3-n11-0020,ddgp,2,11,3,1-11;4-8;9-11,"{1,2,3,4,6,8,9,10,11}","{4,6,8,9,10,11}",6,6,4,16,0,0,1,6,4,4,0,1,True,"{11}@{8,10}:base-clique;{11}@{8,10}:cone;{9}@{2,6}:base-clique;{9}@{2,6}:cone;{8,10,11}@{1,2}:base-clique;{4}@{1,3}:cone",,16,1,4,0,True,True,True
ddgp-p3-n11-0021,ddgp,2,11,3,2-8;3-8;6-9,"{1,2,3,4,5,6,7,8,9}","{4,5,6,7,8,9}",6,6,3,8,0,0,1,4,3,3,0,1,True,"{9}@{1,8}:base-clique;{9}@{1,8}:cone;{6}@{1,5}:base-clique;{6}@{1,5}:cone;{4,7,8,9}@{1,3}:base-clique;{4,7,8,9}@{1,3}:cone",,8,1,3,0,True,True,True
ddgp-p3-n11-0022,ddgp,2,11,3,4-10;6-8;9-10,"{1,2,3,4,5,6,8,9,10}","{4,5,6,8,9,10}",6,4,2,4,0,0,1,3,2,2,0,1,True,"{9}@{4,6}:base-clique;{9}@{4,6}:cone;{6,9}@{3,4}:base-clique;{6,9}@{3,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n11-0023,ddgp,2,11,3,5-10;6-11;7-11,"{1,2,3,4,5,6,7,8,10,11}","{4,5,6,7,8,10,11}",7,6,4,16,0,0,1,5,4,4,0,1,True,"{11}@{4,8}:base-clique;{11}@{4,8}:cone;{10}@{1,8}:base-clique;{10}@{1,8}:cone;{7}@{2,4}:cone;{6}@{2,3}:cone",,16,1,4,0,True,True,True
